Butterfly species name,Host family,Host genus
Heliothis virescens,Leguminosae (p),Vigna unguiculata
Heliothis virescens,Leguminosae (p),Vigna unguiculata
Heliothis virescens,Solanaceae,Datura
Heliothis virescens,Malvaceae,Hibiscus rosa-sinensis
Heliothis virescens,Pedaliaceae,Sesamum indicum
Mythimna separata,0,0
Sesamia inferens,Gramineae,
Sesamia inferens,Gramineae,
Sesamia inferens,Gramineae,Andropogon
Sesamia inferens,Gramineae,Andropogon sorghum
Sesamia inferens,Gramineae,Avena
Sesamia inferens,Cyperaceae,Bolboschoenus maritimus
Sesamia inferens,Gramineae,Coix
Sesamia inferens,Cyperaceae,Cyperus digitatus
Sesamia inferens,Ebenaceae,Diospyros
Sesamia inferens,Gramineae,Echinochloa
Sesamia inferens,Gramineae,Echinochloa frumentacea
Sesamia inferens,Gramineae,Eleusine
Sesamia inferens,Gramineae,Eleusine coracana
Sesamia inferens,Gramineae,Eleusine coracana
Sesamia inferens,Gramineae,Eleusine indica
Sesamia inferens,Gramineae,Eriochloa procera
Sesamia inferens,Gramineae,Hemarthria altissima
Sesamia inferens,Gramineae,Hordeum
Sesamia inferens,Gramineae,Miscanthus fusca
Sesamia inferens,Gramineae,Miscanthus sinensis
Sesamia inferens,Gramineae,Oryza
Sesamia inferens,Gramineae,Oryza sativa
Sesamia inferens,Gramineae,Oryza sativa
Sesamia inferens,Gramineae,Oryza sativa
Sesamia inferens,Gramineae,Oryza sativa
Sesamia inferens,Gramineae,Oryza sativa
Sesamia inferens,Gramineae,Panicum
Sesamia inferens,Gramineae,Panicum
Sesamia inferens,Gramineae,Panicum maximum
Sesamia inferens,Gramineae,Paspalum scrobiculatum
Sesamia inferens,Gramineae,Pennisetum americanum
Sesamia inferens,Gramineae,Phragmites
Sesamia inferens,Gramineae,Phragmites karka
Sesamia inferens,Gramineae,Saccharum
Sesamia inferens,Gramineae,Saccharum
Sesamia inferens,Gramineae,Saccharum arundinaceus
Sesamia inferens,Gramineae,Saccharum munja
Sesamia inferens,Gramineae,Saccharum officinarum
Sesamia inferens,Gramineae,Saccharum officinarum
Sesamia inferens,Gramineae,Saccharum officinarum
Sesamia inferens,Gramineae,Saccharum officinarum
Sesamia inferens,Gramineae,Saccharum officinarum
Sesamia inferens,Gramineae,Saccharum officinarum
Sesamia inferens,Gramineae,Saccharum spontaneum
Sesamia inferens,Gramineae,Saccharum spontaneum
Sesamia inferens,Cyperaceae,Scirpus
Sesamia inferens,Gramineae,Setaria
Sesamia inferens,Gramineae,Setaria italica
Sesamia inferens,Gramineae,Setaria parviflora
Sesamia inferens,Gramineae,Sorghum
Sesamia inferens,Gramineae,Sorghum
Sesamia inferens,Gramineae,Sorghum bicolor
Sesamia inferens,Gramineae,Sorghum bicolor
Sesamia inferens,Gramineae,Sorghum bicolor
Sesamia inferens,Gramineae,Triticum
Sesamia inferens,Gramineae,Triticum
Sesamia inferens,Gramineae,Triticum
Sesamia inferens,Gramineae,Triticum aestivum
Sesamia inferens,Gramineae,Zea
Sesamia inferens,Gramineae,Zea mays
Sesamia inferens,Gramineae,Zea mays
Sesamia inferens,Gramineae,Zea mays
Sesamia inferens,Gramineae,Zea mays
Sesamia inferens,Gramineae,Zea mays
Sesamia inferens,Gramineae,Zizania
Sesamia inferens,Gramineae,Oryza sativa
Sesamia inferens,Gramineae,Oryza sativa
Sesamia inferens,Gramineae,Oryza sativa
Sesamia inferens,Gramineae,Oryza sativa
Sesamia inferens,Gramineae,Saccharum officinarum
Sesamia inferens,Gramineae,Saccharum officinarum
Sesamia inferens,Gramineae,Zea mays
Sesamia inferens,Detritophagous,
Sesamia inferens,Gramineae,
Sesamia inferens,Gramineae,
Sesamia inferens,Gramineae,Oryza sativa
Sesamia inferens,Gramineae,Panicum maximum
Sesamia inferens,Gramineae,Sorghum
Sesamia inferens,Gramineae,Oryza sativa
Spodoptera exigua,Cruciferae,
Spodoptera exigua,Gramineae,
Spodoptera exigua,Leguminosae,
Spodoptera exigua,Leguminosae,
Spodoptera exigua,Polyphagous,
Spodoptera exigua,Malvaceae,Abelmoschus esculentus
Spodoptera exigua,Araucariaceae,Agathis
Spodoptera exigua,Malvaceae,Alcea rosea
Spodoptera exigua,Alliaceae,Allium
Spodoptera exigua,Alliaceae,Allium
Spodoptera exigua,Alliaceae,Allium ascalonicum
Spodoptera exigua,Alliaceae,Allium cepa
Spodoptera exigua,Alliaceae,Allium cepa
Spodoptera exigua,Alliaceae,Allium cepa
Spodoptera exigua,Alliaceae,Allium fistulosum
Spodoptera exigua,Alliaceae,Allium fistulosum
Spodoptera exigua,Alliaceae,Allium odorum
Spodoptera exigua,Amaranthaceae,Amaranthus
Spodoptera exigua,Amaranthaceae,Amaranthus
Spodoptera exigua,Amaranthaceae,Amaranthus
Spodoptera exigua,Amaranthaceae,Amaranthus
Spodoptera exigua,Amaranthaceae,Amaranthus retroflexus
Spodoptera exigua,Amaranthaceae,Amaranthus spinosus
Spodoptera exigua,Amaranthaceae,Amaranthus tricolor
Spodoptera exigua,Leguminosae (p),Arachis hypogaea
Spodoptera exigua,Leguminosae (p),Arachis hypogaea
Spodoptera exigua,Leguminosae (p),Arachis hypogaea
Spodoptera exigua,Asparagaceae,Asparagus
Spodoptera exigua,Asparagaceae,Asparagus
Spodoptera exigua,Asparagaceae,Asparagus officinalis
Spodoptera exigua,Asparagaceae,Asparagus officinalis
Spodoptera exigua,Asparagaceae,Asparagus setaceus
Spodoptera exigua,Compositae,Aster
Spodoptera exigua,Leguminosae (p),Astragalus crotalariae
Spodoptera exigua,Chenopodiaceae,Atriplex
Spodoptera exigua,Gramineae,Avena sativa
Spodoptera exigua,Chenopodiaceae,Beta
Spodoptera exigua,Chenopodiaceae,Beta vulgaris
Spodoptera exigua,Chenopodiaceae,Beta vulgaris
Spodoptera exigua,Chenopodiaceae,Beta vulgaris
Spodoptera exigua,Chenopodiaceae,Beta vulgaris
Spodoptera exigua,Chenopodiaceae,Beta vulgaris
Spodoptera exigua,Nyctaginaceae,Boerhavia diffusa
Spodoptera exigua,Cruciferae,Brassica
Spodoptera exigua,Cruciferae,Brassica
Spodoptera exigua,Cruciferae,Brassica chinensis
Spodoptera exigua,Cruciferae,Brassica nigra
Spodoptera exigua,Cruciferae,Brassica oleracea
Spodoptera exigua,Cruciferae,Brassica oleracea
Spodoptera exigua,Cruciferae,Brassica oleracea
Spodoptera exigua,Cruciferae,Brassica rapa
Spodoptera exigua,Cruciferae,Brassica tournefortii
Spodoptera exigua,Compositae,Calendula
Spodoptera exigua,Compositae,Calendula
Spodoptera exigua,Solanaceae,Capsicum annuum
Spodoptera exigua,Solanaceae,Capsicum annuum
Spodoptera exigua,Solanaceae,Capsicum annuum
Spodoptera exigua,Cruciferae,Cardamine
Spodoptera exigua,Compositae,Carthamus tinctorius
Spodoptera exigua,Compositae,Carthamus tinctorius
Spodoptera exigua,Chenopodiaceae,Chenopodium album
Spodoptera exigua,Chenopodiaceae,Chenopodium album
Spodoptera exigua,Cucurbitaceae,Citrullus lanatus
Spodoptera exigua,Capparaceae,Cleome
Spodoptera exigua,Rubiaceae,Coffea
Spodoptera exigua,Tiliaceae,Corchorus
Spodoptera exigua,Tiliaceae,Corchorus
Spodoptera exigua,Tiliaceae,Corchorus capsularis
Spodoptera exigua,Umbelliferae,Coriandrum sativum
Spodoptera exigua,Leguminosae (p),Crotalaria
Spodoptera exigua,Leguminosae (p),Crotalaria juncea
Spodoptera exigua,Cucurbitaceae,Cucumis melo
Spodoptera exigua,Cucurbitaceae,Cucumis melo
Spodoptera exigua,Cucurbitaceae,Cucumis sativus
Spodoptera exigua,Cucurbitaceae,Cucumis sativus
Spodoptera exigua,Cucurbitaceae,Cucurbita pepo
Spodoptera exigua,Leguminosae (p),Dalbergia sissoo
Spodoptera exigua,Solanaceae,Datura
Spodoptera exigua,Umbelliferae,Daucus carota
Spodoptera exigua,Umbelliferae,Daucus carota
Spodoptera exigua,Gramineae,Eleusine coracana
Spodoptera exigua,Labiatae,Elsholtzia fruticosa
Spodoptera exigua,Cruciferae,Eruca vesicaria
Spodoptera exigua,Compositae,Geraea canescens
Spodoptera exigua,Gisekiaceae,Gisekia pharnacioides
Spodoptera exigua,Iridaceae,Gladiolus
Spodoptera exigua,Leguminosae (p),Glycine max
Spodoptera exigua,Leguminosae (p),Glycine max
Spodoptera exigua,Leguminosae (p),Glycine max
Spodoptera exigua,Leguminosae (p),Glycine max
Spodoptera exigua,Leguminosae (p),Glycine max
Spodoptera exigua,Malvaceae,Gossypium
Spodoptera exigua,Malvaceae,Gossypium
Spodoptera exigua,Malvaceae,Gossypium
Spodoptera exigua,Malvaceae,Gossypium
Spodoptera exigua,Malvaceae,Gossypium
Spodoptera exigua,Malvaceae,Gossypium
Spodoptera exigua,Malvaceae,Gossypium
Spodoptera exigua,Malvaceae,Gossypium
Spodoptera exigua,Malvaceae,Gossypium herbaceum
Spodoptera exigua,Caryophyllaceae,Gypsophila
Spodoptera exigua,Compositae,Helianthus
Spodoptera exigua,Compositae,Helianthus
Spodoptera exigua,Compositae,Helianthus
Spodoptera exigua,Compositae,Helianthus annuus
Spodoptera exigua,Compositae,Helianthus annuus
Spodoptera exigua,Compositae,Helianthus annuus
Spodoptera exigua,Compositae,Helianthus annuus
Spodoptera exigua,Malvaceae,Hibiscus
Spodoptera exigua,Malvaceae,Hibiscus cannabinus
Spodoptera exigua,Leguminosae (p),Indigofera
Spodoptera exigua,Leguminosae (p),Indigofera
Spodoptera exigua,Convolvulaceae,Ipomoea batatas
Spodoptera exigua,Convolvulaceae,Ipomoea batatas
Spodoptera exigua,Compositae,Lactuca sativa
Spodoptera exigua,Compositae,Lactuca sativa
Spodoptera exigua,Leguminosae (p),Lathyrus sativus
Spodoptera exigua,Leguminosae (p),Lens culinaris
Spodoptera exigua,Linaceae,Linum usitatissimum
Spodoptera exigua,Linaceae,Linum usitatissimum
Spodoptera exigua,Leguminosae (p),Lupinus arizonicus
Spodoptera exigua,Solanaceae,Lycopersicon
Spodoptera exigua,Solanaceae,Lycopersicon esculentum
Spodoptera exigua,Solanaceae,Lycopersicon esculentum
Spodoptera exigua,Solanaceae,Lycopersicon esculentum
Spodoptera exigua,Rosaceae,Malus
Spodoptera exigua,Rosaceae,Malus pumila
Spodoptera exigua,Rosaceae,Malus pumila
Spodoptera exigua,Malvaceae,Malva
Spodoptera exigua,Malvaceae,Malva rotundifolia
Spodoptera exigua,Leguminosae (p),Medicago
Spodoptera exigua,Leguminosae (p),Medicago
Spodoptera exigua,Leguminosae (p),Medicago sativa
Spodoptera exigua,Leguminosae (p),Medicago sativa
Spodoptera exigua,Leguminosae (p),Medicago sativa
Spodoptera exigua,Leguminosae (p),Medicago sativa
Spodoptera exigua,Leguminosae (p),Medicago sativa
Spodoptera exigua,Leguminosae (p),Medicago sativa
Spodoptera exigua,Leguminosae (p),Melilotus indica
Spodoptera exigua,Leguminosae (p),Melilotus indica
Spodoptera exigua,Solanaceae,Nicotiana
Spodoptera exigua,Solanaceae,Nicotiana
Spodoptera exigua,Solanaceae,Nicotiana glauca
Spodoptera exigua,Solanaceae,Nicotiana glauca
Spodoptera exigua,Solanaceae,Nicotiana rustica
Spodoptera exigua,Solanaceae,Nicotiana tabacum
Spodoptera exigua,Solanaceae,Nicotiana tabacum
Spodoptera exigua,Solanaceae,Nicotiana tabacum
Spodoptera exigua,Gramineae,Oryza
Spodoptera exigua,Gramineae,Oryza
Spodoptera exigua,Gramineae,Oryza sativa
Spodoptera exigua,Leguminosae (p),Phaseolus
Spodoptera exigua,Leguminosae (p),Phaseolus
Spodoptera exigua,Leguminosae (p),Phaseolus lunatus
Spodoptera exigua,Leguminosae (p),Phaseolus vulgaris
Spodoptera exigua,Leguminosae (p),Phaseolus vulgaris
Spodoptera exigua,Leguminosae (p),Phaseolus vulgaris
Spodoptera exigua,Piperaceae,Piper
Spodoptera exigua,Leguminosae (p),Pisum sativum
Spodoptera exigua,Leguminosae (p),Pisum sativum
Spodoptera exigua,Leguminosae (p),Pisum sativum
Spodoptera exigua,Leguminosae (p),Pisum sativum
Spodoptera exigua,Leguminosae (p),Pisum sativum
Spodoptera exigua,Leguminosae (p),Pisum sativum
Spodoptera exigua,Plantaginaceae,Plantago
Spodoptera exigua,Plantaginaceae,Plantago
Spodoptera exigua,Plantaginaceae,Plantago
Spodoptera exigua,Polygonaceae,Polygonum
Spodoptera exigua,Polygonaceae,Polygonum
Spodoptera exigua,Portulacaceae,Portulaca oleracea
Spodoptera exigua,Cruciferae,Raphanus sativus
Spodoptera exigua,Euphorbiaceae,Ricinus communis
Spodoptera exigua,Euphorbiaceae,Ricinus communis
Spodoptera exigua,Euphorbiaceae,Ricinus communis
Spodoptera exigua,Euphorbiaceae,Ricinus communis
Spodoptera exigua,Gramineae,Saccharum officinarum
Spodoptera exigua,Chenopodiaceae,Salsola kali
Spodoptera exigua,Pedaliaceae,Sesamum
Spodoptera exigua,Pedaliaceae,Sesamum
Spodoptera exigua,Leguminosae (p),Sesbania bispinosa
Spodoptera exigua,Solanaceae,Solanum
Spodoptera exigua,Solanaceae,Solanum
Spodoptera exigua,Solanaceae,Solanum melongena
Spodoptera exigua,Solanaceae,Solanum tuberosum
Spodoptera exigua,Solanaceae,Solanum tuberosum
Spodoptera exigua,Solanaceae,Solanum tuberosum
Spodoptera exigua,Solanaceae,Solanum tuberosum
Spodoptera exigua,Solanaceae,Solanum tuberosum
Spodoptera exigua,Compositae,Sonchus
Spodoptera exigua,Gramineae,Sorghum
Spodoptera exigua,Gramineae,Sorghum
Spodoptera exigua,Gramineae,Sorghum bicolor
Spodoptera exigua,Chenopodiaceae,Spinacia
Spodoptera exigua,Chenopodiaceae,Spinacia oleracea
Spodoptera exigua,Chenopodiaceae,Spinacia oleracea
Spodoptera exigua,Chenopodiaceae,Spinacia oleracea
Spodoptera exigua,Compositae,Taraxacum
Spodoptera exigua,Aizoaceae,Tetragonia
Spodoptera exigua,Aizoaceae,Tetragonia
Spodoptera exigua,Cucurbitaceae,Trichosanthes dioica
Spodoptera exigua,Leguminosae (p),Trifolium alexandrinum
Spodoptera exigua,Scrophulariaceae,Verbascum chinense
Spodoptera exigua,Leguminosae (p),Vicia faba
Spodoptera exigua,Leguminosae (p),Vigna mungo
Spodoptera exigua,Leguminosae (p),Vigna unguiculata
Spodoptera exigua,Leguminosae (p),Vigna unguiculata
Spodoptera exigua,Vitaceae,Vitis
Spodoptera exigua,Gramineae,Zea
Spodoptera exigua,Gramineae,Zea mays
Spodoptera exigua,Gramineae,Zea mays
Spodoptera exigua,Gramineae,Zea mays
Spodoptera exigua,Gramineae,Zea mays
Spodoptera exigua,Gramineae,Zea mays
Spodoptera exigua,Gramineae,Zea mays
Spodoptera exigua,Gramineae,Zea mays
Spodoptera exigua,Gramineae,Zoysia
Spodoptera exigua,Polyphagous,
Spodoptera exigua,Polyphagous,
Spodoptera exigua,Gramineae,
Spodoptera exigua,Gramineae,
Spodoptera exigua,Gramineae,
Spodoptera exigua,Gramineae,
Spodoptera exigua,Polyphagous,
Spodoptera exigua,Polyphagous,
Spodoptera exigua,Alliaceae,Allium ascalonicum
Spodoptera exigua,Alliaceae,Allium cepa
Spodoptera exigua,Leguminosae (p),Arachis hypogaea
Spodoptera exigua,Cruciferae,Brassica oleracea
Spodoptera exigua,Solanaceae,Capsicum annuum
Spodoptera exigua,Fagaceae,Fagus crenata
Spodoptera exigua,Linaceae,Linum usitatissimum
Spodoptera exigua,Fagaceae,Quercus cerris
Spodoptera exigua,Leguminosae (p),Vigna mungo
Spodoptera exigua,Gramineae,Zea mays
Spodoptera exigua,Polyphagous,
Spodoptera exigua,Polyphagous,
Spodoptera frugiperda,Cruciferae,
Spodoptera frugiperda,Gramineae,
Spodoptera frugiperda,Gramineae,
Spodoptera frugiperda,Leguminosae,
Spodoptera frugiperda,Leguminosae,
Spodoptera frugiperda,Polyphagous,
Spodoptera frugiperda,Euphorbiaceae,Acalypha
Spodoptera frugiperda,Gramineae,Agrostis gigantea
Spodoptera frugiperda,Gramineae,Agrostis hyemalis
Spodoptera frugiperda,Malvaceae,Alcea rosea
Spodoptera frugiperda,Alliaceae,Allium cepa
Spodoptera frugiperda,Alliaceae,Allium cepa
Spodoptera frugiperda,Amaranthaceae,Amaranthus
Spodoptera frugiperda,Amaranthaceae,Amaranthus hybridus
Spodoptera frugiperda,Gramineae,Andropogon virginicus
Spodoptera frugiperda,Leguminosae (p),Arachis hypogaea
Spodoptera frugiperda,Leguminosae (p),Arachis hypogaea
Spodoptera frugiperda,Leguminosae (p),Arachis hypogaea
Spodoptera frugiperda,Leguminosae (p),Arachis hypogaea
Spodoptera frugiperda,Asclepiadaceae,Asclepias
Spodoptera frugiperda,Asparagaceae,Asparagus officinalis
Spodoptera frugiperda,Asparagaceae,Asparagus officinalis
Spodoptera frugiperda,Solanaceae,Atropa bella-donna
Spodoptera frugiperda,Gramineae,Avena sativa
Spodoptera frugiperda,Chenopodiaceae,Beta vulgaris
Spodoptera frugiperda,Gramineae,Brachiaria
Spodoptera frugiperda,Gramineae,Brachiaria decumbens
Spodoptera frugiperda,Gramineae,Brachiaria mutica
Spodoptera frugiperda,Gramineae,Brachiaria mutica
Spodoptera frugiperda,Gramineae,Brachiaria muticum
Spodoptera frugiperda,Gramineae,Brachiaria ramosa
Spodoptera frugiperda,Gramineae,Brachiaria texana
Spodoptera frugiperda,Cruciferae,Brassica oleracea
Spodoptera frugiperda,Cruciferae,Brassica rapa
Spodoptera frugiperda,Leguminosae (p),Cajanus cajan
Spodoptera frugiperda,Solanaceae,Capsicum annuum
Spodoptera frugiperda,Solanaceae,Capsicum annuum
Spodoptera frugiperda,Solanaceae,Capsicum frutescens
Spodoptera frugiperda,Cyperaceae,Carex
Spodoptera frugiperda,Caricaceae,Carica papaya
Spodoptera frugiperda,Juglandaceae,Carya
Spodoptera frugiperda,Juglandaceae,Carya illinoinensis
Spodoptera frugiperda,Gramineae,Cenchrus incertus
Spodoptera frugiperda,Chenopodiaceae,Chenopodium
Spodoptera frugiperda,Chenopodiaceae,Chenopodium album
Spodoptera frugiperda,Chenopodiaceae,Chenopodium album
Spodoptera frugiperda,Gramineae,Chloris gayana
Spodoptera frugiperda,Compositae,Chrysanthemum
Spodoptera frugiperda,Compositae,Chrysothamnus
Spodoptera frugiperda,Leguminosae (p),Cicer arietinum
Spodoptera frugiperda,Cucurbitaceae,Citrullus lanatus
Spodoptera frugiperda,Rutaceae,Citrus
Spodoptera frugiperda,Rutaceae,Citrus X nobilis
Spodoptera frugiperda,Rutaceae,Citrus limon
Spodoptera frugiperda,Rutaceae,Citrus sinensis
Spodoptera frugiperda,Convolvulaceae,Convolvulus
Spodoptera frugiperda,Euphorbiaceae,Croton capitatus
Spodoptera frugiperda,Cucurbitaceae,Cucumis sativus
Spodoptera frugiperda,Gramineae,Cynodon
Spodoptera frugiperda,Gramineae,Cynodon dactylon
Spodoptera frugiperda,Cyperaceae,Cyperus rotundus
Spodoptera frugiperda,Gramineae,Dactyloctenium aegyptium
Spodoptera frugiperda,Compositae,Dahlia pinnata
Spodoptera frugiperda,Gramineae,Digitaria ischaemum
Spodoptera frugiperda,Gramineae,Digitaria sanguinalis
Spodoptera frugiperda,Gramineae,Echinochloa colonum
Spodoptera frugiperda,Gramineae,Eleusine
Spodoptera frugiperda,Gramineae,Eleusine coracana
Spodoptera frugiperda,Gramineae,Eleusine coracana
Spodoptera frugiperda,Gramineae,Eremochloa ophiuroides
Spodoptera frugiperda,Myrtaceae,Eucalyptus
Spodoptera frugiperda,Polygonaceae,Fagopyrum esculentum
Spodoptera frugiperda,Rosaceae,Fragaria chiloensis
Spodoptera frugiperda,Geraniaceae,Geranium
Spodoptera frugiperda,Iridaceae,Gladiolus
Spodoptera frugiperda,Iridaceae,Gladiolus
Spodoptera frugiperda,Leguminosae (p),Glycine max
Spodoptera frugiperda,Leguminosae (p),Glycine max
Spodoptera frugiperda,Malvaceae,Gossypium
Spodoptera frugiperda,Malvaceae,Gossypium barbadense
Spodoptera frugiperda,Malvaceae,Gossypium herbaceum
Spodoptera frugiperda,Malvaceae,Gossypium thurberi
Spodoptera frugiperda,Compositae,Helianthus annuus
Spodoptera frugiperda,Compositae,Helianthus annuus
Spodoptera frugiperda,Gramineae,Hordeum vulgare
Spodoptera frugiperda,Convolvulaceae,Ipomoea batatas
Spodoptera frugiperda,Convolvulaceae,Ipomoea batatas
Spodoptera frugiperda,Convolvulaceae,Ipomoea batatas
Spodoptera frugiperda,Convolvulaceae,Ipomoea purpurea
Spodoptera frugiperda,Linaceae,Linum usitatissimum
Spodoptera frugiperda,Gramineae,Lolium
Spodoptera frugiperda,Gramineae,Lolium
Spodoptera frugiperda,Solanaceae,Lycopersicon
Spodoptera frugiperda,Solanaceae,Lycopersicon esculentum
Spodoptera frugiperda,Leguminosae (p),Macroptilium lathyroides
Spodoptera frugiperda,Rosaceae,Malus pumila
Spodoptera frugiperda,Leguminosae (p),Medicago sativa
Spodoptera frugiperda,Leguminosae (p),Medicago sativa
Spodoptera frugiperda,Leguminosae (p),Medicago sativa
Spodoptera frugiperda,Leguminosae (p),Mucuna pruriens
Spodoptera frugiperda,Musaceae,Musa sapientum
Spodoptera frugiperda,Solanaceae,Nicotiana tabacum
Spodoptera frugiperda,Boraginaceae,Onosmodium virginianum
Spodoptera frugiperda,Gramineae,Oryza sativa
Spodoptera frugiperda,Gramineae,Oryza sativa
Spodoptera frugiperda,Gramineae,Oryza sativa
Spodoptera frugiperda,Gramineae,Oryza sativa
Spodoptera frugiperda,Gramineae,Oryza sativa
Spodoptera frugiperda,Gramineae,Panicum maximum
Spodoptera frugiperda,Gramineae,Panicum miliaceum
Spodoptera frugiperda,Gramineae,Paspalum
Spodoptera frugiperda,Gramineae,Pennisetum
Spodoptera frugiperda,Gramineae,Pennisetum glaucum
Spodoptera frugiperda,Umbelliferae,Petroselinum crispum
Spodoptera frugiperda,Leguminosae (p),Phaseolus
Spodoptera frugiperda,Leguminosae (p),Phaseolus lunatus
Spodoptera frugiperda,Leguminosae (p),Phaseolus lunatus
Spodoptera frugiperda,Leguminosae (p),Phaseolus vulgaris
Spodoptera frugiperda,Leguminosae (p),Phaseolus vulgaris
Spodoptera frugiperda,Gramineae,Phleum pratense
Spodoptera frugiperda,Leguminosae (p),Pisum sativum
Spodoptera frugiperda,Platanaceae,Platanus occidentalis
Spodoptera frugiperda,Apocynaceae,Plumeria
Spodoptera frugiperda,Gramineae,Poa annua
Spodoptera frugiperda,Gramineae,Poa pratensis
Spodoptera frugiperda,Portulacaceae,Portulaca oleracea
Spodoptera frugiperda,Portulacaceae,Portulaca oleracea
Spodoptera frugiperda,Rosaceae,Prunus persica
Spodoptera frugiperda,Leguminosae (p),Pueraria montana
Spodoptera frugiperda,Gramineae,Saccharum
Spodoptera frugiperda,Gramineae,Saccharum officinarum
Spodoptera frugiperda,Gramineae,Saccharum officinarum
Spodoptera frugiperda,Gramineae,Saccharum officinarum
Spodoptera frugiperda,Gramineae,Saccharum officinarum
Spodoptera frugiperda,Gramineae,Saccharum officinarum
Spodoptera frugiperda,Gramineae,Saccharum officinarum
Spodoptera frugiperda,Gramineae,Secale cereale
Spodoptera frugiperda,Gramineae,Setaria italica
Spodoptera frugiperda,Solanaceae,Solanum
Spodoptera frugiperda,Solanaceae,Solanum dulcamara
Spodoptera frugiperda,Solanaceae,Solanum indicum
Spodoptera frugiperda,Solanaceae,Solanum tuberosum
Spodoptera frugiperda,Gramineae,Sorghum
Spodoptera frugiperda,Gramineae,Sorghum
Spodoptera frugiperda,Gramineae,Sorghum bicolor
Spodoptera frugiperda,Gramineae,Sorghum bicolor
